user_id,article_1,article_2,article_3,article_4,article_5
239625,161801,270799,63307,235652,214283
239626,289090,235616,277491,234698,160142
239627,96210,20691,118784,271262,336245
239628,205824,50644,205958,209122,36162
239629,336254,218028,157478,289003,202355
239630,312518,236553,293513,15418,284583
239631,39894,277107,30389,283009,331116
239632,160974,160417,158536,300470,158082
239633,124228,124748,123290,123818,124352
239634,285023,284629,162655,59758,213927
239635,289090,336220,277492,337192,234267
239636,158536,284985,156624,162655,160158
239637,271261,336499,284471,225019,336223
239638,160974,158536,160417,300470,162765
239639,162655,160974,300470,16129,272660
239640,272143,64329,199198,235715,162655
239641,235616,208118,208531,234698,32082
239642,270976,235854,270685,336220,270661
239643,64409,234698,235870,336221,300082
239644,161580,74722,156658,57748,362322
239645,156964,234698,58565,336221,300082
239646,160974,160417,158536,162765,156560
239647,160974,162655,225463,16129,272660
239648,70591,206735,183176,202372,208360
239649,162655,300470,158536,160417,272143
239650,123757,123289,123290,124350,124177
239651,79008,33583,119108,39787,364017
239652,336223,289186,225019,48403,119193
239653,336223,119193,208518,271261,31836
239654,160974,158536,160417,300470,162765
239655,289126,257291,159762,285719,233717
239656,95716,315105,137162,271261,336223
239657,39894,352979,283009,30389,331116
239658,336220,289090,235616,277491,234269
239659,87224,87228,87174,87231,87579
239660,214576,161506,354086,59057,336220
239661,160974,160417,158536,162765,156560
239662,336254,331116,157478,97530,285849
239663,293114,124749,203890,96755,70999
239664,68696,363916,159019,65468,156807
239665,284020,129434,156355,31520,133160
239666,96210,20691,194289,284773,284583
239667,74371,74423,75478,168798,79454
239668,39894,277107,331116,30389,283009
239669,168623,257291,293301,284410,157702
239670,272218,129434,336380,108856,158047
239671,331116,206785,218028,158541,214753
239672,336220,277491,235616,337192,235854
239673,160974,162655,225463,16129,272660
239674,160974,162655,225463,16129,272660
239675,331116,87194,336254,157478,289003
239676,32082,29953,234698,336221,336220
239677,209122,235105,50644,36162,205824
239678,160417,162655,160974,162765,300470
239679,277107,331116,50644,156279,336254
239680,277067,96210,283764,58580,284583
239681,331116,73500,38453,73271,157478
239682,331116,202559,218028,162378,202355
239683,293301,233717,257291,285719,208539
239684,59057,48403,31836,288320,119193
239685,160974,158536,160417,300470,162765
239686,63307,133160,87192,161801,214283
239687,168623,276970,123818,124228,156625
239688,64329,158536,160417,272143,199198
239689,161506,161801,141004,270799,62567
239690,277492,235854,336220,337192,352901
239691,124749,123393,123289,338339,124176
239692,183176,119534,129799,288435,111043
239693,336220,277491,183176,234267,235854
239694,234698,156964,336221,235870,234813
239695,313431,272143,284547,156560,235230
239696,162655,160974,160417,158536,161858
239697,208360,354086,202388,206735,235854
239698,202289,202493,207311,257291,202741
239699,277107,39894,331116,352979,336254
239700,160974,160417,158536,162765,300470
239701,119534,159938,277492,354086,284096
239702,58580,271262,96210,284773,236610
239703,331116,218028,337166,337087,337879
239704,235616,208118,29953,234698,336221
239705,160974,160417,158536,300470,158082
239706,31836,288320,59057,336223,133160
239707,160974,160417,158536,300470,158082
239708,336254,157478,331116,285849,207603
239709,168612,69377,225124,124177,124748
239710,194289,284773,96210,284583,277067
239711,205973,123289,207797,206315,338340
239712,20691,96210,233742,183176,9308
239713,271262,58580,96210,284583,225010
239714,293301,156654,257291,233717,289126
239715,336245,20691,58580,284583,313920
239716,257291,29840,71076,233717,293301
239717,48403,119193,31836,59057,129165
239718,277491,336220,235854,288435,284096
239719,87215,336254,87194,331116,157478
239720,146225,123909,285379,159351,333211
239721,168623,208071,124228,123909,161425
239722,160974,160417,158536,162765,300470
239723,331116,336254,39894,277107,283009
239724,277107,336254,331116,283009,39894
239725,183176,128260,111043,159938,233688
239726,235616,336221,235870,234698,161517
239727,123909,168623,36394,276970,156625
239728,298364,298675,298757,284583,299626
239729,277107,39894,283009,30389,336254
239730,271262,96210,284583,250043,75962
239731,277107,289003,30389,39894,331116
239732,277492,119534,336220,215674,288435
239733,331116,87215,87194,156807,87223
239734,277107,352979,39894,283009,336254
239735,336220,289090,235854,277491,284096
239736,123909,161425,168623,277068,31097
239737,235616,32082,336221,234698,236338
239738,235854,234267,336220,277492,235616
239739,124749,293050,338340,124176,123289
239740,283009,352979,30389,331116,336254
239741,218355,50494,70429,277107,73506
239742,336245,159529,96210,183176,233688
239743,337143,293513,57748,50504,285377
239744,336254,331116,277107,218028,362914
239745,96586,331116,96241,95721,95726
239746,162655,181873,195842,183665,199197
239747,271618,331116,157478,272802,272387
239748,156052,234698,336221,300082,234813
239749,235616,208118,234698,336221,208531
239750,183176,111043,336245,215993,283505
239751,206785,202320,277107,207603,336254
239752,20691,271262,96210,284583,202416
239753,199197,271551,284547,338350,235230
239754,158536,162765,160417,225463,300470
239755,160974,160417,158536,300470,158082
239756,336254,277107,289003,218028,202355
239757,214800,293301,257291,159762,111210
239758,84404,84763,181585,111043,119534
239759,160974,160417,158536,300470,158082
239760,62464,211856,31520,87224,233658
239761,289126,159762,257291,285719,233717
239762,39894,277107,30389,331116,289003
239763,331116,215613,158541,214753,209236
239764,168623,123909,156625,235804,236207
239765,331116,158541,202355,157478,237822
239766,158882,236610,96210,245161,293513
239767,160974,160417,158536,162765,300470
239768,363916,235323,156807,70429,119189
239769,160974,225463,272660,225055,162765
239770,234698,58565,336221,236338,235870
239771,168623,123909,156625,277068,31097
239772,331116,336254,289003,157478,166322
239773,128260,277492,354086,336220,284339
239774,162655,160974,160417,156560,162300
239775,277107,39894,289003,352979,157478
239776,331116,157478,289003,97530,57966
239777,336254,277107,39894,289003,352979
239778,183176,128260,284090,47854,181585
239779,162655,300470,16129,160417,162300
239780,336245,20691,271262,285377,337441
239781,123909,283392,123757,284422,124748
239782,331116,343256,160748,214753,199372
239783,202355,331116,209236,206120,202644
239784,208360,202388,354086,159938,206735
239785,202388,202534,208360,354086,235854
239786,114105,336220,336221,114348,234698
239787,284773,284583,96210,277067,194289
239788,271262,58580,284773,284583,283764
239789,40914,40141,92728,74354,286148
239790,271262,96210,313920,283764,225010
239791,233688,283505,183176,111043,108857
239792,168743,336245,168416,159943,159275
239793,331116,157478,57966,289003,97530
239794,162655,160974,236171,300470,160417
239795,300470,160974,300308,300583,296163
239796,162655,300470,272761,160974,313504
239797,36162,50644,209122,211442,205958
239798,183176,284339,129799,181585,111043
239799,235105,206571,277107,206415,202320
239800,331116,157478,289003,57966,97530
239801,336254,157478,331116,97530,285849
239802,235616,289090,336220,235524,336221
239803,50405,39894,277107,70429,288827
239804,272143,199198,235715,198659,224658
239805,160974,160417,158536,300470,158082
239806,168623,276970,156625,95972,237524
239807,301015,276970,123909,168623,95972
239808,336221,235870,156964,235616,300082
239809,39894,277107,331116,283009,30389
239810,336254,218028,157478,57966,202355
239811,271262,225010,58580,96210,313920
239812,271262,236566,96210,236610,283764
239813,289126,257291,159762,233717,313602
239814,272143,235230,199197,156624,162655
239815,195198,331116,195908,202355,218028
239816,124748,124194,123757,124352,123290
239817,160974,158536,160417,300470,162765
239818,272143,199197,156624,162655,158536
239819,156560,202675,157332,272143,156619
239820,331116,157478,166322,289003,59423
239821,336254,289003,157478,57966,331116
239822,182313,181668,277107,184081,331116
239823,288320,59057,303180,129165,31836
239824,160974,160417,158536,300470,158082
239825,194337,194823,195842,162655,195586
239826,277107,352979,283009,289003,336254
239827,298310,300470,300308,162655,160974
239828,257291,233717,276946,70949,111210
239829,181585,119534,128260,111043,284339
239830,202729,123909,237524,203288,276970
239831,211442,36162,156279,50644,234481
239832,289090,277491,235616,160142,234698
239833,161425,123909,168623,233420,203288
239834,202355,208981,209236,331116,199372
239835,202383,162655,160974,206661,205876
239836,119189,233988,156807,192045,331116
239837,214800,111210,160132,233478,276946
239838,158094,336245,183176,96210,285533
239839,162655,160974,236171,300470,160417
239840,277492,70591,156843,160531,160602
239841,237822,206763,208582,202652,160748
239842,270228,202416,16087,313920,271914
239843,160974,160417,158536,300470,158082
239844,235105,206415,284470,277107,202320
239845,272143,225055,162655,209294,202383
239846,16129,160974,300470,162655,96812
239847,160974,162655,16129,225463,300470
239848,59057,31836,133160,303180,336223
239849,160974,162655,225463,16129,272660
239850,160417,162655,160974,162765,156560
239851,331116,202355,277107,336254,283009
239852,352979,39894,331116,283009,336254
239853,32082,336221,234698,59681,29953
239854,10239,10476,8755,272143,99173
239855,289090,234269,336220,32082,234267
239856,87234,87207,209530,162655,300470
239857,162655,160974,236171,300470,160417
239858,160974,160417,158536,300470,158082
239859,39894,352979,30389,331116,336254
239860,272143,158536,199197,235230,156624
239861,277107,352979,73506,331116,39894
239862,162655,160974,236171,300470,160417
239863,39894,352979,30389,283009,331116
239864,277492,337192,284096,336220,289090
239865,162655,66421,300470,283933,160417
239866,123909,25325,161425,168623,277068
239867,234698,156964,64409,235870,235616
239868,183176,235854,119534,288435,277492
239869,183176,70591,47854,236904,111043
239870,277107,202320,235105,331116,352979
239871,271262,58580,225010,284583,236610
239872,207975,207758,277107,206415,68672
239873,293513,288528,293334,159275,299131
239874,47999,162655,49012,62445,48421
239875,162655,160974,160417,158082,162300
239876,337143,58619,159943,70215,159266
239877,58580,96210,225010,313920,236566
239878,96210,58580,277067,283764,284583
239879,184093,160142,184091,178383,336220
239880,36162,277107,158772,235105,50494
239881,96210,96244,284583,332198,20691
239882,36162,211442,209122,156279,30760
239883,65991,271262,58580,202416,96210
239884,354086,336220,277492,289090,284096
239885,331116,202355,215613,87213,87215
239886,157478,166322,289003,331116,336254
239887,336254,277107,218028,289003,283009
239888,160974,160417,158536,300470,158082
239889,162655,160974,160417,162300,158536
239890,285377,157798,271262,58580,202416
239891,124748,123757,123290,124352,124228
239892,336254,97530,331116,39894,57966
239893,160974,160417,158536,300470,158082
239894,277491,234267,235854,277492,183176
239895,168416,336245,293513,50405,96210
239896,71601,96210,336245,20691,205873
239897,272143,199197,336476,156624,235230
239898,160974,160417,158536,300470,158082
239899,331116,277107,352979,39894,283009
239900,257291,156723,233717,293301,159762
239901,234698,336221,235616,161801,235870
239902,64409,207630,336221,203199,234698
239903,285343,284547,233717,159762,257291
239904,58580,96210,225010,313920,236566
239905,160974,160417,158536,300470,158082
239906,162655,160417,160974,300470,162300
239907,352979,39894,30389,283009,331116
239908,225010,58580,271262,202416,283764
239909,235105,36162,277107,283009,205331
239910,277492,70591,354086,235854,336220
239911,289090,336220,277492,234267,183176
239912,181873,182601,195842,183665,162655
239913,277107,50405,352979,283009,159019
239914,336254,218028,202355,289003,157478
239915,234698,336221,234813,235870,157076
239916,160974,160417,158536,300470,158082
239917,336245,20691,337441,32088,159196
239918,283764,58580,277067,96210,284583
239919,181585,119534,128260,111043,159938
239920,96210,293513,270607,194289,285675
239921,288440,96210,336245,32088,183176
239922,288528,293513,159275,57748,336934
239923,336221,234698,64409,156052,300082
239924,205873,96210,336245,20691,208150
239925,285648,271551,235440,158192,285343
239926,160417,162655,297949,160974,62445
239927,160974,162655,160417,158082,158536
239928,160974,160417,158536,300470,158082
239929,160974,160417,158536,300470,158082
239930,202381,207603,331116,289003,336254
239931,162655,160974,236171,300470,160417
239932,42960,42770,42540,42959,42430
239933,168623,156623,284410,286321,123909
239934,235616,32082,336221,234698,31068
239935,331116,157478,97530,283791,289003
239936,160974,160417,158536,300470,158082
239937,156619,156560,235230,162338,160148
239938,160974,158536,160417,158082,300470
239939,336245,20691,271262,285377,293513
239940,168623,124748,276970,123757,123818
239941,106790,162655,300470,20553,158082
239942,293301,257291,156654,233717,166377
239943,225374,36605,160417,300470,16129
239944,361742,362850,361611,363185,361963
